unicef_id;admin1_area_id;admin2_area_id;admin3_area_id;
HH-23-0230.3547;UA63;UA6304;UA6304009;
HH-23-0230.3548;UA63;UA6304;UA6304009;
HH-23-0230.3549;UA63;UA6304;UA6304009;
HH-23-0230.3550;UA63;UA6304;UA6304009;
HH-23-0230.3551;UA63;UA6304;UA6304009;
HH-23-0230.3552;UA63;UA6304;UA6304009;
HH-23-0230.3553;UA63;UA6304;UA6304009;
HH-23-0230.3554;UA63;UA6304;UA6304009;
HH-23-0230.3555;UA63;UA6304;UA6304009;
HH-23-0230.3556;UA63;UA6304;UA6304009;
HH-23-0230.3557;UA63;UA6304;UA6304009;
HH-23-0230.3558;UA63;UA6304;UA6304009;
HH-23-0230.3559;UA63;UA6304;UA6304009;
HH-23-0230.3560;UA63;UA6304;UA6304009;
HH-23-0230.3561;UA63;UA6304;UA6304009;
HH-23-0230.3562;UA63;UA6304;UA6304009;
HH-23-0230.3563;UA63;UA6304;UA6304009;
HH-23-0230.3564;UA63;UA6304;UA6304009;
HH-23-0230.3565;UA63;UA6304;UA6304009;
HH-23-0230.3566;UA63;UA6304;UA6304009;
HH-23-0230.3567;UA63;UA6304;UA6304009;
HH-23-0230.3568;UA63;UA6304;UA6304009;
HH-23-0230.3569;UA63;UA6304;UA6304009;
HH-23-0230.3570;UA63;UA6304;UA6304009;
HH-23-0230.3571;UA63;UA6304;UA6304009;
HH-23-0230.3572;UA63;UA6304;UA6304009;
HH-23-0230.3573;UA63;UA6304;UA6304009;
HH-23-0230.3574;UA63;UA6304;UA6304009;
HH-23-0230.3575;UA63;UA6304;UA6304009;
HH-23-0230.3576;UA63;UA6304;UA6304009;
HH-23-0230.3577;UA63;UA6304;UA6304009;
HH-23-0230.3578;UA63;UA6304;UA6304009;
HH-23-0230.3579;UA63;UA6304;UA6304009;
HH-23-0230.3580;UA63;UA6304;UA6304009;
HH-23-0230.3581;UA63;UA6304;UA6304009;
HH-23-0230.3582;UA63;UA6304;UA6304009;
HH-23-0230.3583;UA63;UA6304;UA6304009;
HH-23-0230.3584;UA63;UA6304;UA6304009;
HH-23-0230.3585;UA63;UA6304;UA6304009;
HH-23-0230.3586;UA63;UA6304;UA6304009;
HH-23-0230.3587;UA63;UA6304;UA6304009;
HH-23-0230.3588;UA63;UA6304;UA6304009;
HH-23-0230.3589;UA63;UA6304;UA6304009;
HH-23-0230.3590;UA63;UA6304;UA6304009;
HH-23-0230.3591;UA63;UA6304;UA6304009;
HH-23-0230.3592;UA63;UA6304;UA6304009;
HH-23-0230.3593;UA63;UA6304;UA6304009;
HH-23-0230.3594;UA63;UA6304;UA6304009;
HH-23-0230.3595;UA63;UA6304;UA6304009;
HH-23-0230.3596;UA63;UA6304;UA6304009;
HH-23-0230.3597;UA63;UA6304;UA6304009;
HH-23-0230.3598;UA63;UA6304;UA6304009;
HH-23-0230.3599;UA63;UA6304;UA6304009;
HH-23-0230.3600;UA63;UA6304;UA6304009;
HH-23-0230.3601;UA63;UA6304;UA6304009;
HH-23-0230.3602;UA63;UA6304;UA6304009;
HH-23-0230.3603;UA63;UA6304;UA6304009;
HH-23-0230.3604;UA63;UA6304;UA6304009;
HH-23-0230.3605;UA63;UA6304;UA6304009;
HH-23-0230.3606;UA63;UA6304;UA6304009;
HH-23-0230.3607;UA63;UA6304;UA6304009;
HH-23-0230.3608;UA63;UA6304;UA6304009;
HH-23-0230.3609;UA63;UA6304;UA6304009;
HH-23-0230.3610;UA63;UA6304;UA6304009;
HH-23-0230.3611;UA63;UA6304;UA6304009;
HH-23-0230.3612;UA63;UA6304;UA6304009;
HH-23-0230.3613;UA63;UA6304;UA6304009;
HH-23-0230.3614;UA63;UA6304;UA6304009;
HH-23-0230.3615;UA63;UA6304;UA6304009;
HH-23-0230.3616;UA63;UA6304;UA6304009;
HH-23-0230.3617;UA63;UA6304;UA6304009;
HH-23-0230.3618;UA63;UA6304;UA6304009;
HH-23-0230.3619;UA63;UA6304;UA6304009;
HH-23-0230.3620;UA63;UA6304;UA6304009;
HH-23-0230.3621;UA63;UA6304;UA6304009;
HH-23-0230.3622;UA63;UA6304;UA6304009;
HH-23-0230.3623;UA63;UA6304;UA6304009;
HH-23-0230.3624;UA63;UA6304;UA6304009;
HH-23-0230.3625;UA63;UA6304;UA6304009;
HH-23-0230.3626;UA63;UA6304;UA6304009;
HH-23-0230.3627;UA63;UA6304;UA6304009;
HH-23-0230.3628;UA63;UA6304;UA6304009;
HH-23-0230.3629;UA63;UA6304;UA6304009;
HH-23-0230.3630;UA63;UA6304;UA6304009;
HH-23-0230.3631;UA63;UA6304;UA6304009;
HH-23-0230.3632;UA63;UA6304;UA6304009;
HH-23-0230.3633;UA63;UA6304;UA6304009;
HH-23-0230.3634;UA63;UA6304;UA6304009;
HH-23-0230.3635;UA63;UA6304;UA6304009;
HH-23-0230.3636;UA63;UA6304;UA6304009;
HH-23-0230.3637;UA63;UA6304;UA6304009;
HH-23-0230.3638;UA63;UA6304;UA6304009;
HH-23-0230.3639;UA63;UA6304;UA6304009;
HH-23-0230.3640;UA63;UA6304;UA6304009;
HH-23-0230.3641;UA63;UA6304;UA6304009;
HH-23-0230.3642;UA63;UA6304;UA6304009;
HH-23-0230.3643;UA63;UA6304;UA6304009;
HH-23-0230.3644;UA63;UA6304;UA6304009;
HH-23-0230.3645;UA63;UA6304;UA6304009;
HH-23-0230.3646;UA63;UA6304;UA6304009;
HH-23-0230.3647;UA63;UA6304;UA6304009;
HH-23-0230.3648;UA63;UA6304;UA6304009;
HH-23-0230.3649;UA63;UA6304;UA6304009;
HH-23-0230.3650;UA63;UA6304;UA6304009;
HH-23-0230.3651;UA63;UA6304;UA6304009;
HH-23-0230.3652;UA63;UA6304;UA6304009;
HH-23-0230.3653;UA63;UA6304;UA6304009;
HH-23-0230.3654;UA63;UA6304;UA6304009;
HH-23-0230.3655;UA63;UA6304;UA6304009;
HH-23-0230.3656;UA63;UA6304;UA6304009;
HH-23-0230.3657;UA63;UA6304;UA6304009;
HH-23-0230.3658;UA63;UA6304;UA6304009;
HH-23-0230.3659;UA63;UA6304;UA6304009;
HH-23-0230.3660;UA63;UA6304;UA6304009;
HH-23-0230.3661;UA63;UA6304;UA6304009;
HH-23-0230.3662;UA63;UA6304;UA6304009;
HH-23-0230.3663;UA63;UA6304;UA6304009;
HH-23-0230.3664;UA63;UA6304;UA6304009;
HH-23-0230.3665;UA63;UA6304;UA6304009;
HH-23-0230.3666;UA63;UA6304;UA6304009;
HH-23-0230.3667;UA63;UA6304;UA6304009;
HH-23-0230.3668;UA63;UA6304;UA6304009;
HH-23-0230.3669;UA63;UA6304;UA6304009;
HH-23-0230.3670;UA63;UA6304;UA6304009;
HH-23-0230.3671;UA63;UA6304;UA6304009;
HH-23-0230.3672;UA63;UA6304;UA6304009;
HH-23-0230.3673;UA63;UA6304;UA6304009;
HH-23-0230.3674;UA63;UA6304;UA6304009;
HH-23-0230.3675;UA63;UA6304;UA6304009;
HH-23-0230.3676;UA63;UA6304;UA6304009;
HH-23-0230.3677;UA63;UA6304;UA6304009;
HH-23-0230.3678;UA63;UA6304;UA6304009;
HH-23-0230.3679;UA63;UA6304;UA6304009;
HH-23-0230.3680;UA63;UA6304;UA6304009;
HH-23-0230.3681;UA63;UA6304;UA6304009;
HH-23-0230.3682;UA63;UA6304;UA6304009;
HH-23-0230.3683;UA63;UA6304;UA6304009;
HH-23-0230.3684;UA63;UA6304;UA6304009;
HH-23-0230.3685;UA63;UA6304;UA6304009;
HH-23-0230.3686;UA63;UA6304;UA6304009;
HH-23-0230.3687;UA63;UA6304;UA6304009;
HH-23-0230.3688;UA63;UA6304;UA6304009;
HH-23-0230.3689;UA63;UA6304;UA6304009;
HH-23-0230.3690;UA63;UA6304;UA6304009;
HH-23-0230.3691;UA63;UA6304;UA6304009;
HH-23-0230.3692;UA63;UA6304;UA6304009;
HH-23-0230.3693;UA63;UA6304;UA6304009;
HH-23-0230.3694;UA63;UA6304;UA6304009;
HH-23-0230.3695;UA63;UA6304;UA6304009;
HH-23-0230.3696;UA63;UA6304;UA6304009;
HH-23-0230.3697;UA63;UA6304;UA6304009;
HH-23-0230.3698;UA63;UA6304;UA6304009;
HH-23-0230.3699;UA63;UA6304;UA6304009;
HH-23-0230.3700;UA63;UA6304;UA6304009;
HH-23-0230.3701;UA63;UA6304;UA6304009;
HH-23-0230.3702;UA63;UA6304;UA6304009;
HH-23-0230.3703;UA63;UA6304;UA6304009;
HH-23-0230.3704;UA63;UA6304;UA6304009;
HH-23-0230.3705;UA63;UA6304;UA6304009;
HH-23-0230.3706;UA63;UA6304;UA6304009;
HH-23-0230.3707;UA63;UA6304;UA6304009;
HH-23-0230.3708;UA63;UA6304;UA6304009;
HH-23-0230.3709;UA63;UA6304;UA6304009;
HH-23-0230.3710;UA63;UA6304;UA6304009;
HH-23-0230.3711;UA63;UA6304;UA6304009;
HH-23-0230.3712;UA63;UA6304;UA6304009;
HH-23-0230.3713;UA63;UA6304;UA6304009;
HH-23-0230.3714;UA63;UA6304;UA6304009;
HH-23-0230.3715;UA63;UA6304;UA6304009;
HH-23-0230.3716;UA63;UA6304;UA6304009;
HH-23-0230.3717;UA63;UA6304;UA6304009;
HH-23-0230.3718;UA63;UA6304;UA6304009;
HH-23-0230.3719;UA63;UA6304;UA6304009;
HH-23-0230.3720;UA63;UA6304;UA6304009;
HH-23-0230.3721;UA63;UA6304;UA6304009;
HH-23-0230.3722;UA63;UA6304;UA6304009;
HH-23-0230.3723;UA63;UA6304;UA6304009;
HH-23-0230.3724;UA63;UA6304;UA6304009;
HH-23-0230.3725;UA63;UA6304;UA6304009;
HH-23-0230.3726;UA63;UA6304;UA6304009;
HH-23-0230.3727;UA63;UA6304;UA6304009;
HH-23-0230.3728;UA63;UA6304;UA6304009;
HH-23-0230.3729;UA63;UA6304;UA6304009;
HH-23-0230.3730;UA63;UA6304;UA6304009;
HH-23-0230.3731;UA63;UA6304;UA6304009;
HH-23-0230.3732;UA63;UA6304;UA6304009;
HH-23-0230.3733;UA63;UA6304;UA6304009;
HH-23-0230.3734;UA63;UA6304;UA6304009;
HH-23-0230.3735;UA63;UA6304;UA6304009;
HH-23-0230.3736;UA63;UA6304;UA6304009;
HH-23-0230.3737;UA63;UA6304;UA6304009;
HH-23-0230.3738;UA63;UA6304;UA6304009;
HH-23-0230.3739;UA63;UA6304;UA6304009;
HH-23-0230.3740;UA63;UA6304;UA6304009;
HH-23-0230.3741;UA63;UA6304;UA6304009;
HH-23-0230.3742;UA63;UA6304;UA6304009;
HH-23-0230.3743;UA63;UA6304;UA6304009;
HH-23-0230.3744;UA63;UA6304;UA6304009;
HH-23-0230.3745;UA63;UA6304;UA6304009;
HH-23-0230.3746;UA63;UA6304;UA6304009;
HH-23-0230.3747;UA63;UA6304;UA6304009;
HH-23-0230.3748;UA63;UA6304;UA6304009;
HH-23-0230.3749;UA63;UA6304;UA6304009;
HH-23-0230.3750;UA63;UA6304;UA6304009;
HH-23-0230.3751;UA63;UA6304;UA6304009;
HH-23-0230.3752;UA63;UA6304;UA6304009;
HH-23-0230.3753;UA63;UA6304;UA6304009;
HH-23-0230.3754;UA63;UA6304;UA6304009;
HH-23-0230.3755;UA63;UA6304;UA6304009;
HH-23-0230.3756;UA63;UA6304;UA6304009;
HH-23-0230.3757;UA63;UA6304;UA6304009;
HH-23-0230.3758;UA63;UA6304;UA6304009;
HH-23-0230.3759;UA63;UA6304;UA6304009;
HH-23-0230.3760;UA63;UA6304;UA6304009;
HH-23-0230.3761;UA63;UA6304;UA6304009;
HH-23-0230.3762;UA63;UA6304;UA6304009;
HH-23-0230.3763;UA63;UA6304;UA6304009;
HH-23-0230.3764;UA63;UA6304;UA6304009;
HH-23-0230.3765;UA63;UA6304;UA6304009;
HH-23-0230.3766;UA63;UA6304;UA6304009;
HH-23-0230.3767;UA63;UA6304;UA6304009;
HH-23-0230.3768;UA63;UA6304;UA6304009;
HH-23-0230.3769;UA63;UA6304;UA6304009;
HH-23-0230.3770;UA63;UA6304;UA6304009;
HH-23-0230.3771;UA63;UA6304;UA6304009;
HH-23-0230.3772;UA63;UA6304;UA6304009;
HH-23-0230.3773;UA63;UA6304;UA6304009;
HH-23-0230.3774;UA63;UA6304;UA6304009;
HH-23-0230.3775;UA63;UA6304;UA6304009;
HH-23-0230.3776;UA63;UA6304;UA6304009;
HH-23-0230.3777;UA63;UA6304;UA6304009;
HH-23-0230.3778;UA63;UA6304;UA6304009;
HH-23-0230.3779;UA63;UA6304;UA6304009;
HH-23-0230.3780;UA63;UA6304;UA6304009;
HH-23-0230.3781;UA63;UA6304;UA6304009;
HH-23-0230.3782;UA63;UA6304;UA6304009;
HH-23-0230.3783;UA63;UA6304;UA6304009;
HH-23-0230.3784;UA63;UA6304;UA6304009;
HH-23-0230.3785;UA63;UA6304;UA6304009;
HH-23-0230.3786;UA63;UA6304;UA6304009;
HH-23-0230.3787;UA63;UA6304;UA6304009;
HH-23-0230.3788;UA63;UA6304;UA6304009;
HH-23-0230.3789;UA63;UA6304;UA6304009;
HH-23-0230.3790;UA63;UA6304;UA6304009;
HH-23-0230.3791;UA63;UA6304;UA6304009;
HH-23-0230.3792;UA63;UA6304;UA6304009;
HH-23-0230.3793;UA63;UA6304;UA6304009;
HH-23-0230.3794;UA63;UA6304;UA6304009;
HH-23-0230.3795;UA63;UA6304;UA6304009;
HH-23-0230.3796;UA63;UA6304;UA6304009;
HH-23-0230.3797;UA63;UA6304;UA6304009;
HH-23-0230.3798;UA63;UA6304;UA6304009;
HH-23-0230.3799;UA63;UA6304;UA6304009;
HH-23-0230.3800;UA63;UA6304;UA6304009;
HH-23-0230.3801;UA63;UA6304;UA6304009;
HH-23-0230.3802;UA63;UA6304;UA6304009;
HH-23-0230.3803;UA63;UA6304;UA6304009;
HH-23-0230.3804;UA63;UA6304;UA6304009;
HH-23-0230.3805;UA63;UA6304;UA6304009;
HH-23-0230.3806;UA63;UA6304;UA6304009;
HH-23-0230.3807;UA63;UA6304;UA6304009;
HH-23-0230.3808;UA63;UA6304;UA6304009;
HH-23-0230.3809;UA63;UA6304;UA6304009;
HH-23-0230.3810;UA63;UA6304;UA6304009;
HH-23-0230.3811;UA63;UA6304;UA6304009;
HH-23-0230.3812;UA63;UA6304;UA6304009;
HH-23-0230.3813;UA63;UA6304;UA6304009;
HH-23-0230.3814;UA63;UA6304;UA6304009;
HH-23-0230.3815;UA63;UA6304;UA6304009;
HH-23-0230.3816;UA63;UA6304;UA6304009;
HH-23-0230.3817;UA63;UA6304;UA6304009;
HH-23-0230.3818;UA63;UA6304;UA6304009;
HH-23-0230.3819;UA63;UA6304;UA6304009;
HH-23-0230.3820;UA63;UA6304;UA6304009;
HH-23-0230.3821;UA63;UA6304;UA6304009;
HH-23-0230.3822;UA63;UA6304;UA6304009;
HH-23-0230.3823;UA63;UA6304;UA6304009;
HH-23-0230.3824;UA63;UA6304;UA6304009;
HH-23-0230.3825;UA63;UA6304;UA6304009;
HH-23-0230.3826;UA63;UA6304;UA6304009;
HH-23-0230.3827;UA63;UA6304;UA6304009;
HH-23-0230.3828;UA63;UA6304;UA6304009;
HH-23-0230.3829;UA63;UA6304;UA6304009;
HH-23-0230.3830;UA63;UA6304;UA6304009;
HH-23-0230.3831;UA63;UA6304;UA6304009;
HH-23-0230.3832;UA63;UA6304;UA6304009;
HH-23-0230.3833;UA63;UA6304;UA6304009;
HH-23-0230.3834;UA63;UA6304;UA6304009;
HH-23-0230.3835;UA63;UA6304;UA6304009;
HH-23-0230.3836;UA63;UA6304;UA6304009;
HH-23-0230.3837;UA63;UA6304;UA6304009;
HH-23-0230.3838;UA63;UA6304;UA6304009;
HH-23-0230.3839;UA63;UA6304;UA6304009;
HH-23-0230.3840;UA63;UA6304;UA6304009;
HH-23-0230.3841;UA63;UA6304;UA6304009;
HH-23-0230.3842;UA63;UA6304;UA6304009;
HH-23-0230.3843;UA63;UA6304;UA6304009;
HH-23-0230.3844;UA63;UA6304;UA6304009;
HH-23-0230.3845;UA63;UA6304;UA6304009;
HH-23-0230.3846;UA63;UA6304;UA6304009;
HH-23-0230.3847;UA63;UA6304;UA6304009;
HH-23-0230.3848;UA63;UA6304;UA6304009;
HH-23-0230.3849;UA63;UA6304;UA6304009;
HH-23-0230.3850;UA63;UA6304;UA6304009;
HH-23-0230.3851;UA63;UA6304;UA6304009;
HH-23-0230.3852;UA63;UA6304;UA6304009;
HH-23-0230.3853;UA63;UA6304;UA6304009;
HH-23-0230.3854;UA63;UA6304;UA6304009;
HH-23-0230.3855;UA63;UA6304;UA6304009;
HH-23-0230.3856;UA63;UA6304;UA6304009;
HH-23-0230.3857;UA63;UA6304;UA6304009;
HH-23-0230.3858;UA63;UA6304;UA6304009;
HH-23-0230.3859;UA63;UA6304;UA6304009;
HH-23-0230.3860;UA63;UA6304;UA6304009;
HH-23-0230.3861;UA63;UA6304;UA6304009;
HH-23-0230.3862;UA63;UA6304;UA6304009;
HH-23-0230.3863;UA63;UA6304;UA6304009;
HH-23-0230.3864;UA63;UA6304;UA6304009;
HH-23-0230.3865;UA63;UA6304;UA6304009;
HH-23-0230.3866;UA63;UA6304;UA6304009;
HH-23-0230.3867;UA63;UA6304;UA6304009;
HH-23-0230.3868;UA63;UA6304;UA6304009;
HH-23-0230.3869;UA63;UA6304;UA6304009;
HH-23-0230.3870;UA63;UA6304;UA6304009;
HH-23-0230.3871;UA63;UA6304;UA6304009;
HH-23-0230.3872;UA63;UA6304;UA6304009;
HH-23-0230.3873;UA63;UA6304;UA6304009;
HH-23-0230.3874;UA63;UA6304;UA6304009;
HH-23-0230.3875;UA63;UA6304;UA6304009;
HH-23-0230.3876;UA63;UA6304;UA6304009;
HH-23-0230.3877;UA63;UA6304;UA6304009;
HH-23-0230.3878;UA63;UA6304;UA6304009;
HH-23-0230.3879;UA63;UA6304;UA6304009;
HH-23-0230.3880;UA63;UA6304;UA6304009;
HH-23-0230.3881;UA63;UA6304;UA6304009;
HH-23-0230.3882;UA63;UA6304;UA6304009;
HH-23-0230.3883;UA63;UA6304;UA6304009;
HH-23-0230.3884;UA63;UA6304;UA6304009;
HH-23-0230.3885;UA63;UA6304;UA6304009;
HH-23-0230.3886;UA63;UA6304;UA6304009;
HH-23-0230.3887;UA63;UA6304;UA6304009;
HH-23-0230.3888;UA63;UA6304;UA6304009;
HH-23-0230.3889;UA63;UA6304;UA6304009;
HH-23-0230.3890;UA63;UA6304;UA6304009;
HH-23-0230.3891;UA63;UA6304;UA6304009;
HH-23-0230.3892;UA63;UA6304;UA6304009;
HH-23-0230.3893;UA63;UA6304;UA6304009;
HH-23-0230.3894;UA63;UA6304;UA6304009;
HH-23-0230.3895;UA63;UA6304;UA6304009;
HH-23-0230.3896;UA63;UA6304;UA6304009;
HH-23-0230.3897;UA63;UA6304;UA6304009;
HH-23-0230.3898;UA63;UA6304;UA6304009;
HH-23-0230.3899;UA63;UA6304;UA6304009;
HH-23-0230.3900;UA63;UA6304;UA6304009;
HH-23-0230.3901;UA63;UA6304;UA6304009;
HH-23-0230.3902;UA63;UA6304;UA6304009;
HH-23-0230.3903;UA63;UA6304;UA6304009;
HH-23-0230.3904;UA63;UA6304;UA6304009;
HH-23-0230.3905;UA63;UA6304;UA6304009;
HH-23-0230.3906;UA63;UA6304;UA6304009;
HH-23-0230.3907;UA63;UA6304;UA6304009;
HH-23-0230.3908;UA63;UA6304;UA6304009;
HH-23-0230.3909;UA63;UA6304;UA6304009;
HH-23-0230.3910;UA63;UA6304;UA6304009;
HH-23-0230.3911;UA63;UA6304;UA6304009;
HH-23-0230.3912;UA63;UA6304;UA6304009;
HH-23-0230.3913;UA63;UA6304;UA6304009;
HH-23-0230.3914;UA63;UA6304;UA6304009;
HH-23-0230.3915;UA63;UA6304;UA6304009;
HH-23-0230.3916;UA63;UA6304;UA6304009;
HH-23-0230.3917;UA63;UA6304;UA6304009;
HH-23-0230.3918;UA63;UA6304;UA6304009;
HH-23-0230.3919;UA63;UA6304;UA6304009;
HH-23-0230.3920;UA63;UA6304;UA6304009;
HH-23-0230.3921;UA63;UA6304;UA6304009;
HH-23-0230.3922;UA63;UA6304;UA6304009;
HH-23-0230.3923;UA63;UA6304;UA6304009;
HH-23-0230.3924;UA63;UA6304;UA6304009;
HH-23-0230.3925;UA63;UA6304;UA6304009;
HH-23-0230.3926;UA63;UA6304;UA6304009;
HH-23-0230.3927;UA63;UA6304;UA6304009;
HH-23-0230.3928;UA63;UA6304;UA6304009;
HH-23-0230.3929;UA63;UA6304;UA6304009;
HH-23-0230.3930;UA63;UA6304;UA6304009;
HH-23-0230.3931;UA63;UA6304;UA6304009;
HH-23-0230.3932;UA63;UA6304;UA6304009;
HH-23-0230.3933;UA63;UA6304;UA6304009;
HH-23-0230.3934;UA63;UA6304;UA6304009;
HH-23-0230.3935;UA63;UA6304;UA6304009;
HH-23-0230.3936;UA63;UA6304;UA6304009;
HH-23-0230.3937;UA63;UA6304;UA6304009;
HH-23-0230.3938;UA63;UA6304;UA6304009;
HH-23-0230.3939;UA63;UA6304;UA6304009;
HH-23-0230.3940;UA63;UA6304;UA6304009;
HH-23-0230.3941;UA63;UA6304;UA6304009;
HH-23-0230.3942;UA63;UA6304;UA6304009;
HH-23-0230.3943;UA63;UA6304;UA6304009;
HH-23-0230.3944;UA63;UA6304;UA6304009;
HH-23-0230.3945;UA63;UA6304;UA6304009;
HH-23-0230.3946;UA63;UA6304;UA6304009;
HH-23-0230.3947;UA63;UA6304;UA6304009;
HH-23-0230.3948;UA63;UA6304;UA6304009;
HH-23-0230.3949;UA63;UA6304;UA6304009;
HH-23-0230.3950;UA63;UA6304;UA6304009;
HH-23-0230.3951;UA63;UA6304;UA6304009;
HH-23-0230.3952;UA63;UA6304;UA6304009;
HH-23-0230.3953;UA63;UA6304;UA6304009;
HH-23-0230.3954;UA63;UA6304;UA6304009;
HH-23-0230.3955;UA63;UA6304;UA6304009;
HH-23-0230.3956;UA63;UA6304;UA6304009;
HH-23-0230.3957;UA63;UA6304;UA6304009;
HH-23-0230.3958;UA63;UA6304;UA6304009;
HH-23-0230.3959;UA63;UA6304;UA6304009;
HH-23-0230.3960;UA63;UA6304;UA6304009;
HH-23-0230.3961;UA63;UA6304;UA6304009;
HH-23-0230.3962;UA63;UA6304;UA6304009;
HH-23-0230.3963;UA63;UA6304;UA6304009;
HH-23-0230.3964;UA63;UA6304;UA6304009;
HH-23-0230.3965;UA63;UA6304;UA6304009;
HH-23-0230.3966;UA63;UA6304;UA6304009;
HH-23-0230.3967;UA63;UA6304;UA6304009;
HH-23-0230.3968;UA63;UA6304;UA6304009;
HH-23-0230.3969;UA63;UA6304;UA6304009;
HH-23-0230.3970;UA63;UA6304;UA6304009;
HH-23-0230.3971;UA63;UA6304;UA6304009;
HH-23-0230.3972;UA63;UA6304;UA6304009;
HH-23-0230.3973;UA63;UA6304;UA6304009;
HH-23-0230.3974;UA63;UA6304;UA6304009;
HH-23-0230.3975;UA63;UA6304;UA6304009;
HH-23-0230.3976;UA63;UA6304;UA6304009;
HH-23-0230.3977;UA63;UA6304;UA6304009;
HH-23-0230.3978;UA63;UA6304;UA6304009;
HH-23-0230.3979;UA63;UA6304;UA6304009;
HH-23-0230.3980;UA63;UA6304;UA6304009;
HH-23-0230.3981;UA63;UA6304;UA6304009;
HH-23-0230.3982;UA63;UA6304;UA6304009;
HH-23-0230.3983;UA63;UA6304;UA6304009;
HH-23-0230.3984;UA63;UA6304;UA6304009;
HH-23-0230.3985;UA63;UA6304;UA6304009;
HH-23-0230.3986;UA63;UA6304;UA6304009;
HH-23-0230.3987;UA63;UA6304;UA6304009;
HH-23-0230.3988;UA63;UA6304;UA6304009;
HH-23-0230.3989;UA63;UA6304;UA6304009;
HH-23-0230.3990;UA63;UA6304;UA6304009;
HH-23-0230.3991;UA63;UA6304;UA6304009;
HH-23-0230.3992;UA63;UA6304;UA6304009;
HH-23-0230.3993;UA63;UA6304;UA6304009;
HH-23-0230.3994;UA63;UA6304;UA6304009;
HH-23-0230.3995;UA63;UA6304;UA6304009;
HH-23-0230.3996;UA63;UA6304;UA6304009;
HH-23-0230.3997;UA63;UA6304;UA6304009;
HH-23-0230.3998;UA63;UA6304;UA6304009;
HH-23-0230.3999;UA63;UA6304;UA6304009;
HH-23-0230.4000;UA63;UA6304;UA6304009;
HH-23-0230.4001;UA63;UA6304;UA6304009;
HH-23-0230.4002;UA63;UA6304;UA6304009;
HH-23-0230.4003;UA63;UA6304;UA6304009;
HH-23-0230.4004;UA63;UA6304;UA6304009;
HH-23-0230.4005;UA63;UA6304;UA6304009;
HH-23-0230.4006;UA63;UA6304;UA6304009;
HH-23-0230.4007;UA63;UA6304;UA6304009;
HH-23-0230.4008;UA63;UA6304;UA6304009;
HH-23-0230.4009;UA63;UA6304;UA6304009;
HH-23-0230.4010;UA63;UA6304;UA6304009;
HH-23-0230.4011;UA63;UA6304;UA6304009;
HH-23-0230.4012;UA63;UA6304;UA6304009;
HH-23-0230.4013;UA63;UA6304;UA6304009;
HH-23-0230.4014;UA63;UA6304;UA6304009;
HH-23-0230.4015;UA63;UA6304;UA6304009;
HH-23-0230.4016;UA63;UA6304;UA6304009;
HH-23-0230.4017;UA63;UA6304;UA6304009;
HH-23-0230.4018;UA63;UA6304;UA6304009;
HH-23-0230.4019;UA63;UA6304;UA6304009;
HH-23-0230.4020;UA63;UA6304;UA6304009;
HH-23-0230.4021;UA63;UA6304;UA6304009;
HH-23-0230.4022;UA63;UA6304;UA6304009;
HH-23-0230.4023;UA63;UA6304;UA6304009;
HH-23-0230.4024;UA63;UA6304;UA6304009;
HH-23-0230.4025;UA63;UA6304;UA6304009;
HH-23-0230.4026;UA63;UA6304;UA6304009;
HH-23-0230.4027;UA63;UA6304;UA6304009;
HH-23-0230.4028;UA63;UA6304;UA6304009;
HH-23-0230.4029;UA63;UA6304;UA6304009;
HH-23-0230.4030;UA63;UA6304;UA6304009;
HH-23-0230.4031;UA63;UA6304;UA6304009;
HH-23-0230.4032;UA63;UA6304;UA6304009;
HH-23-0230.4033;UA63;UA6304;UA6304009;
HH-23-0230.4034;UA63;UA6304;UA6304009;
HH-23-0230.4035;UA63;UA6304;UA6304009;
HH-23-0230.4036;UA63;UA6304;UA6304009;
HH-23-0230.4037;UA63;UA6304;UA6304009;
HH-23-0230.4038;UA63;UA6304;UA6304009;
HH-23-0230.4039;UA63;UA6304;UA6304009;
HH-23-0230.4040;UA63;UA6304;UA6304009;
HH-23-0230.4041;UA63;UA6304;UA6304009;
HH-23-0230.4042;UA63;UA6304;UA6304009;
HH-23-0230.4043;UA63;UA6304;UA6304009;
HH-23-0230.4044;UA63;UA6304;UA6304009;
HH-23-0230.4045;UA63;UA6304;UA6304009;
HH-23-0230.4046;UA63;UA6304;UA6304009;
HH-23-0230.4047;UA63;UA6304;UA6304009;
HH-23-0230.4048;UA63;UA6304;UA6304009;
HH-23-0230.4049;UA63;UA6304;UA6304009;
HH-23-0230.4050;UA63;UA6304;UA6304009;
HH-23-0230.4051;UA63;UA6304;UA6304009;
HH-23-0230.4052;UA63;UA6304;UA6304009;
HH-23-0230.4053;UA63;UA6304;UA6304009;
HH-23-0230.4054;UA63;UA6304;UA6304009;
HH-23-0230.4055;UA63;UA6304;UA6304009;
HH-23-0230.4056;UA63;UA6304;UA6304009;
HH-23-0230.4057;UA63;UA6304;UA6304009;
HH-23-0230.4058;UA63;UA6304;UA6304009;
HH-23-0230.4059;UA63;UA6304;UA6304009;
HH-23-0230.4060;UA63;UA6304;UA6304009;
HH-23-0230.4061;UA63;UA6304;UA6304009;
HH-23-0230.4062;UA63;UA6304;UA6304009;
HH-23-0230.4063;UA63;UA6304;UA6304009;
